Course Dept,Course Number,Course Name,Course Desc
SPH,541B,Leadership and Professional Practice I,"This workshop bridges academic coursework and public health practice. Emphasis is on development and practice of knowledge, skills, and behaviours needed to participate in and lead effective teams dedicated to improving public health. Students will work in interdisciplinary groups to develop critical thinking, respect for diversity, self awareness, intercultural competence, collaboration, deliberation, networking, engaging stakeholders, choosing appropriate strategies for generating and synthesizing evidence, applying ethical principles, and effective oral and written communication, by addressing current public health challenges. Co-requisites: SPH 530, 535, 536 or consent of instructor."
SPH,542,Problem,"This course will help students acquire and build conceptual tools and approaches to equip them for effective global health practice in low-income countries. It will draw on case material from diverse program experience, particularly in maternal-child heath. Note: Credit may not be obtained for both PHS 542 and SPH 542."
SPH,543,"Health Ethics, Law and Policy","Students will understand the connections and distinctions among ethics, law and public policy in health contexts, and should be able to reason critically about legal and policy influences on public health and health care. Several different approaches to ethical analysis are studied, as are brief introductions to policy-making processes and legal principles and structures in Canada. Special attention is paid to justification (rather than mere opinion or imposition) and the limits of ethics, laws and policies to identify or enforce the best practices in health contexts. Several problem areas (e.g. health care system reform, health research, organization and management ethics, human rights and multiculturalism) are examined in light of the theoretical foundations in pursuit of effective and justified health policy. Note: Credit may not be obtained for both PHS 543 and SPH 543."
SPH,546,Leadership and Professional Practice II,"Building on Leadership and Professional Practice I, students will continue to practice and strengthen professional competencies through addressing more complex public health issues. Pre-requisites: SPH 530, 535, 541 or consent of instructor. Co-requisite: SPH 536 or consent of instructor."
SPH,547,Leadership and Professional Practice III and Capping Project,"Building on Leadership and Professional Practice I and II, students will work in interdisciplinary teams to analyze a complex public health challenge, propose strategies and interventions to address it, and design an implementation and evaluation strategy. Pre-requisites: SPH 530, 535, 536, 541, 546 and Specialization Required Courses."
SPH,550,Introduction to Health Care Finance,"Financial structure of the health care system, Introduction to managerial accounting with special emphasis on the management of health care agencies. Principles of costing. Multiproduct and case mix measures. Resource use decisions, budgeting and control, and pricing analysis for health care organizations. Note: Credit may not be obtained for both PHS 550 and SPH 550."
SPH,555,Foundations of Public Health Research,"The aim of this course is for students to gain competencies in three areas: determinants of health and strategies to address these; ontologies, epistemologies and research designs relevant to public health research; knowledge mobilization and engaged scholarship. Sessions will usually comprise introductory interactive presentations and small/large group discussions. Class time and assignments are aimed at enhancing students' understanding, critical analysis and application of key concepts and selected issues related to Public Health, research methods used in Public Health and Knowledge translation."
SPH,561,Topics in Public Health,
SPH,565,Topics in Public Health,
SPH,566,Special Seminars,Content varies from year to year. Topics are announced prior to registration period. The student's transcript will carry a title descriptive of the content. May be repeated.
SPH,570,Introduction to Health Care Economics,"A survey of health economic theory and empirical studies, topics and areas covered include: (1) demand, supply, and utilization; (2) production and costs; (3) resource allocation in health care labor markets; (4) selected facets of health care planning; (5) benefit cost analysis. The empirical studies examined in the course require an understanding of simple and multiple regression techniques. Note: Credit may not be obtained for both PHS 570 and SPH 570."
SPH,580,Management and Design of Health Care Organizations,"The purpose of this course is to prepare students to become effective managers and leaders in the health service organizations and health care systems. It facilitates this objective by providing a foundation for the acquisition of the knowledge of the managerial process through an analysis and understanding of the psychological, sociological and political basis of complex social systems, as well as providing a basis for acquiring conceptual and practical skills in the effective management and design of health service organizations and health care networks. Note: Credit may not be obtained for both PHS 580 and SPH 580."
SPH,581,Transformational Leadership,"This course is intended to provide students with an exploration of what leaders actually do, and with an understanding of the skill-sets necessary for driving transformational change in an organization on a continuing basis. It is very clear that successful leaders must be able to effectively lead change, particularly in today's fast-paced health environment. As part of this course, you will find yourself quickly developing an understanding of the process of change, the reasons why there is such a range in the quality of change leadership, and your own personal approach to becoming a successful change leader. Note: Credit may not be obtained for both PHS 581 and SPH 581."
SPH,582,Human Resources in Public Health,"Develops a basic understanding of human resource trends and issues in public health organizations. Examines topics such as strategic health human resources; organizational effectiveness; healthy work environments; workplace culture; legal and policy frameworks; human resources planning and recruitment; selection, orientation, training, mentoring and career development; performance management and discipline; compensation and benefits; labour relations and collective bargaining; regulated health professionals; and other health human resources policy issues and challenges. Prerequisite: SPH 580 or consent of Instructor. Note: Credit may not be obtained for both PHS 582 and SPH 582."
SPH,583,Whole Systems Approaches to Organizational Change,"This course examines the theoretical basis of the whole systems approach to organizational change and the advantages of this approach compared to traditional approaches. It overviews the range of whole systems methodologies available for organizational change initiatives. The course leads to an in-depth knowledge of a number of the whole systems methodologies that will prepare practitioners to make informed decisions regarding their appropriateness for application in specific organizations or organizational situations. It leads finally to an in-depth, hands-on working knowledge (and experience level) with one of the most utilized whole systems methodologies in today's organization development world, i.e., Appreciative Inquiry. Prerequisite: SPH 580 or SPH 581 or consent of Instructor. Note: Credit may not be obtained for both PHS 583 and SPH 583."
SPH,593,Issues in Injury Control,"An introductory course that highlights injuries as a major and neglected public health problem. Leading causes of injuries, including motor vehicle, falls, fires, violence, drowning, occupational, and recreational will be addressed in informal lectures and class discussions. The biomechanics of injury and the structure of emergency medical systems will also be covered. Prevention strategies and evaluation of various interventions will be introduced. Prerequisite: consent of Instructor. Note: Credit may not be obtained for both PHS 593 and SPH 593."
SPH,596,Epidemiology Methods I,"An introduction to the theory of epidemiology with an emphasis on study design. Topics include the nature of epidemiologic reasoning, indices used to describe and measure health status, interpretation of studies, causation, descriptive studies, analytic studies, intervention studies, and ethics. Note: Credit may not be obtained for both PHS/SPH 596 and SPH 597."
SPH,597,Fundamentals of Epidemiology for Public Health,"The aim of this course is to promote an understanding of epidemiological methods and study designs and their application to improving human health, and is designed for students not specializing in epidemiology or biostatistics. Topics include measures of disease frequency, study design, bias, confounding, and assessing causation. A focus will be on critical review of epidemiologic studies through case studies. Students cannot receive credit for both PHS 596 and SPH 597. Prerequisite: Introductory statistics course or consent of Instructor. May contain alternate delivery sections; refer to the Tuition and Fees page in the University Regulations section of the Calendar."
SPH,598,Field Practicum,"Public health practice is an integral part of the MPH degree. The practicum is a full-time hands-on experience in a public health work setting. It provides the opportunity for students to integrate and synthesize public health philosophy, theory and practice through application and critical assessment. Students contribute to a community or organization's capacity to critically assess public health issues, and design, implement and evaluate strategic initiatives, while at the same time gaining confidence and skills as public health professionals. Normally, the final course of the MPH degree. Prerequisites: SPH 530, 535, 536, 541, 546, 547, and Specialization Required Courses."
SPH,598A,Field Practicum,"Public health practice is an integral part of the MPH degree. The practicum is a full-time hands-on experience in a public health work setting. It provides the opportunity for students to integrate and synthesize public health philosophy, theory and practice through application and critical assessment. Students contribute to a community or organization's capacity to critically assess public health issues, and design, implement and evaluate strategic initiatives, while at the same time gaining confidence and skills as public health professionals. Normally, the final course of the MPH degree. Prerequisites: SPH 530, 535, 536, 541, 546, 547, and Specialization Required Courses."
SPH,598B,Field Practicum,"Public health practice is an integral part of the MPH degree. The practicum is a full-time hands-on experience in a public health work setting. It provides the opportunity for students to integrate and synthesize public health philosophy, theory and practice through application and critical assessment. Students contribute to a community or organization's capacity to critically assess public health issues, and design, implement and evaluate strategic initiatives, while at the same time gaining confidence and skills as public health professionals. Normally, the final course of the MPH degree. Prerequisites: SPH 530, 535, 536, 541, 546, 547, and Specialization Required Courses."
SPH,599,Capping Project,"MPH students will complete a project where they demonstrate their ability to integrate and synthesize public health concepts, principles and theories and apply their critical thinking skills in a project of relevance to the field of public health. Typically completed in the final term of the MPH program. Prerequisites: SPH 598 Field Practicum."
SPH,599A,Capping Project,"MPH students will complete a project where they demonstrate their ability to integrate and synthesize public health concepts, principles and theories and apply their critical thinking skills in a project of relevance to the field of public health. Typically completed in the final term of the MPH program. Prerequisites: SPH 598 Field Practicum."
SPH,599B,Capping Project,"MPH students will complete a project where they demonstrate their ability to integrate and synthesize public health concepts, principles and theories and apply their critical thinking skills in a project of relevance to the field of public health. Typically completed in the final term of the MPH program. Prerequisites: SPH 598 Field Practicum."
SPH,600,Health Policy Development,An overview of the principles and methods underlying the analysis of health policy. Application of health policy principles to selected issues and problems in Canadian health policy and systems. Prerequisite: consent of Instructor. Note: Credit may not be obtained for both PHS 600 and SPH 600.
SPH,601,Comparative Health Systems,"The course will provide a comparative analysis of models and practices across six countries that have universal health systems with some reference to selected other countries where innovative models exist. The first half of the course will focus on the foundations of health systems (Organization, Governance and Financing; Economics, Public/Private Models and System Performance; Human Resource Management and Demand/Utilization Management) to provide a grounding to understand the differentiating features of the six health systems. The second half will explore three themes of contemporary interest to the Canadian health system. These thematic areas will be primary health care, pharmaceutical policy and public health strategies."
SPH,602,Engaged Scholarship for Health,An interdisciplinary seminar intended to prepare students with the knowledge and skills necessary to engage effectively with communities and the health system in research and practice. Students will explore the concepts of engaged scholarship and how these can be best applied in their field of expertise to promote research that is both relevant and of high quality. Note: Credit may not be obtained for both PHS 602 and SPH 602. All PhD students are required to complete this course. Students can only receive credit for SPH 602 or 607 and 610. Prerequisite: SPH 603 and SPH 604 or consent of the instructor.
SPH,603,Scientific Communication in Public Health,"An interdisciplinary seminar designed to explore communication in public health including: written and oral communication of research to scientific and lay audiences, grant proposal and manuscript writing, poster and oral presentations. All PhD students are required to complete this course. Note: Credit may not be obtained for both PHS 603 and SPH 603."
SPH,604,Advanced Theory and Research Methods in Public Health,"Exploration of current topics in public health research including: epidemiology, health service delivery, health policy, sociobehavioural approaches, occupational and environmental health. All PhD students are required to complete this course. Note: Credit may not be obtained for both PHS 604 and SPH 604."
SPH,605,Health Law and Administration,"The course will introduce students interested in careers in health administration and policy development to relevant issues in health law and risk management in the context of the Canadian legal and public health care systems. It will start with a discussion of the Constitutional foundation of health law in Canada with an analysis of Canada's Federal political structure, Federal and Provincial jurisdictions in health care, and the influence of the Canadian Charter of Rights and Freedoms and the Canada Health Act. It will introduce students to administrative structures and related law. The second part of the course will offer a practical exploration of issues that may confront health managers and policy makers, including medical negligence; informed consent; employment and labour law; contract law (e.g., procurement contracts); public health information; privacy and confidentiality; and regulation of health professions. Students will present papers on special topics in public health law such as infectious disease management, HIV/AIDS, vaccines, tobacco control, food-borne illnesses, intersections with criminal justice, Aboriginal peoples and public health, and genetics and public health. Note: Credit may not be obtained for both PHS 606 and SPH 605."
SPH,607,Introduction to Engaged Scholarship,"An introductory seminar intended to provide students with the knowledge and critical thinking skills necessary to conduct research that is relevant and credible to intended users. The course includes a theoretical overview of engaged scholarship, knowledge translation and related concepts, and practical examples of how these concepts and principles could be applied to a diversity of research topics and methods. This course is the first of two required seminars in Engaged Scholarship for Health for PhD students in the School of Public Health. Note: Credit may not be obtained for both PHS 607 and SPH 607. Students cannot receive credit for both SPH 602 and 607."
SPH,608,Psychosocial Perspectives on Health,"A critical, interdisciplinary review of psychosocial health. Theoretical and methodological implications from a variety of disciplinary perspectives are considered. Prerequisite: SPH 501 or consent of Instructor. Note: Credit may not be obtained for both HPS 608 and SPH 608. May contain alternate delivery sections; refer to the Tuition and Fees page in the University Regulations section of the Calendar."
SPH,609,Individual Directed Reading and Research in Public Health,
SPH,610,Applied Engaged Scholarship: Principles to Specific Research Projects,"This course will apply engaged scholarship concepts and principles to the development of the student's specific thesis research. This course is the second of two required seminars in Engaged Scholarship for Health for PhD students in the School of Public Health. Prerequisites: SPH 607, selection of thesis topic and methodology. Note: Credit may not be obtained for both PHS 608 and SPH 610. Students cannot receive credit for both SPH 602 and 610."
SPH,618,Diversity and Health in Families and Communities,"Theoretical approaches and practical issues regarding the provision of health care in Canada with a focus on aboriginal, refugee and immigrant families. Human ecological models, health promotion, and ethical issues will be examined within a framework of cultural diversity. Pre and corequisite: SPH 501 or consent of instructor. Note: Credit may not be obtained for both HECOL 618 and SPH 618. Note: Credit may not be obtained for both HPS 618 and SPH 618. May contain alternate delivery sections; refer to the Tuition and Fees page in the University Regulations section of the Calendar."
SPH,619,Biostatistics II,"Advanced biostatistical methods used to analyze epidemiologic data with an emphasis on multivariable regression. Topics include multiple regression, unconditional and conditional logistic regression and proportional hazards regression. Prerequisite: SPH 519 or consent of Instructor. Note: Credit may not be obtained for both PHS 698 and SPH 619."
SPH,622,Theory and Practice of Health Promotion Interventions,"A critical examination of intervention strategies, implementation, and research evidence in health promotion practice. Note: Credit may not be obtained for both HPS 602 and SPH 622. May contain alternate delivery sections; refer to the Tuition and Fees page in the University Regulations section of the Calendar."
SPH,623,Qualitative and Community,"Theoretical understanding of qualitative and community-based research designs, including phenomenology, grounded theory, ethnography, biography and case study. Methods of data collection such as interviews, focus groups and participant observation. Strategies for data analysis and dissemination. Pre or corequisite: SPH 503 or consent of instructor. Note: Credit may not be obtained for both HPS 603 and SPH 623. Credit may not be obtained for both HECOL 603 and SPH 623. May contain alternate delivery sections; refer to the Tuition and Fees page in the University Regulations section of the Calendar."
SPH,631,Health Program Evaluation,"Deals with the application of program evaluation for the health and social sciences fields. Emphasis is on the theory of program evaluation using various models, research design, and the application of these concepts by performing a program evaluation. Discussions will be centered around the ethics, reliability, validity, process, outcomes, and implications of various program evaluation models. Current and relevant publications in public health sciences complete this course. Prerequisite: SPH 630 or consent of Instructor. Note: Credit may not be obtained for both PHS 631 and SPH 631."
SPH,633,Risk Communication,"Advanced principles, concepts, processes and strategies for the communication of risks to human health posed by potentially hazardous agents or situations. Topics include communication and risk communication theory, the risk communication process, and the role of risk communication as part of an integrated risk management strategy, as well as an in depth examination of empirical research methods and specific risk communication issues. Note: Credit may not be obtained for both HPS 616 and SPH 633."
SPH,640,Introduction to Global Health,The aim of this course is to enable students to increase their understanding of historical and current determinants of global health and of the interventions to reduce global health inequities. Note: Credit may not be obtained for both PHS 640 and SPH 640.
SPH,641,Global Health Project Development,"This introductory course to global health project development familiarizes students with the logical frame planning approach. This planning method is a must by many international development agencies, e.g. the Canadian International Development Agency (CIDA), the World Bank and many others. Through various stages of problem analysis, objective analysis and the development of the logical frame with planning indictors and assumptions, course participants learn how to apply this method in the context of a developing country. Prerequisite: Permission of the Instructor. Note: Credit may not be obtained for both PHS 641 and SPH 641."
SPH,661,Topics in Public Health,
SPH,665,Topics in Public Health,
SPH,671,The Economic Evaluation of Health Care,The application of economic principles to the evaluation of health care practices. The use of various outcome measures. Cost effectiveness and cost benefit analysis. Note: Credit may not be obtained for both PHS 671 and SPH 671.
SPH,673,Technology Assessment for Health Care,"An overview of the nature, science and practicalities of health technology assessment (HTA), which can then be used as the basis for further work and research. Issues covered will include health care technologies and their management, methods used for assessment, sources of information and application of HTA findings to policy and administrative decisions. Emphasis placed on assessments that have been undertaken by national and regional agencies in Canada and other countries to provide information to governments, health care providers and others. Diagnostic, screening, rehabilitation and information technologies will be considered. Note: Credit may not be obtained for both PHS 673 and SPH 673."
SPH,680,Health Care Marketing and Planning,"Health care marketing and planning involves the analysis, evaluation, implementation and control of carefully formulated programs designed to bring about voluntary exchanges with a target audience for the purpose of achieving organizational objectives. The purpose of this course is to provide the students with a general understanding of the contribution of marketing and strategic planning to the effective management of health care institutions and public health programs. The course facilitates this objective by providing a foundation for the acquisition of marketing concepts, terms, and skills relevant for understanding the role that marketing and planning play in health care institutions and health systems, the design of health care programs, and as a vehicle for social change. Note: Credit may not be obtained for both PHS 680 and SPH 680."
SPH,682,Advanced Leadership: Leadership Assessment and the Development of Individual Leadership Strategies,"This course is designed to provide self and 360 degree assessment of individual characteristics that influence leadership styles, strategies and outcomes, e.g., emotional intelligence, personality types, learning styles, etc. When the assessments are complete the students will then develop their own leadership strategy that takes into account the findings from the assessments, i.e., develop their own customized leadership strategy that capitalizes on strengths, eliminates or at least minimizes weaknesses, uncovers potential blind spots when serving as a leader, and that considers fit between person and position. Prerequisite: SPH 582 or consent of Instructor. Note: Credit may not be obtained for both PHS 682 and SPH 682."
SPH,685,Methods for the Assessment of Health,"The primary objective is to provide students with the background knowledge and methodological skills to be discriminating and informed users of health-related quality of life measures and interpreters of HRQL evidence. Topics include uses of HRQL measures, various systems for classifying HRQL measures, methodologies for the assessment of reliability, validity, responsiveness, and interpretability, and conceptualization of major approaches for the development of HRQL measures (including psychometric, clinical, and economics and decision analytic approaches). Examples of different types of measures and their application in a wide variety of clinical areas are included. Note: Credit may not be obtained for both PHS 685 and SPH 685."
SPH,693,Critical Appraisal of Health Science Literature in Epidemiology,"Methods for efficiently and critically identifying, appraising, and applying the health sciences literature are learned in an interactive group setting. Topics include studies of prognosis, diagnosis, therapy, causation outcomes research, economic analysis, and systematic reviews. Prerequisite: SPH 596 or 597 or consent of Instructor. Note: Credit may not be obtained for both PHS 693 and SPH 693."
SPH,695,Epidemiology of Injuries/Design and Evaluation of Injury Interventions,"An advanced course focusing on the review of current epidemiologic knowledge of injuries relating to the leading causes of injury, morbidity, and mortality. Strategies for data acquisition and use in injury research will be introduced. Tools will be presented that will allow students to develop the practical skills needed to design, implement, and evaluate injury prevention programs. Prerequisite: SPH 593. Note: Credit may not be obtained for both PHS 695 and SPH 695."
SPH,696,Epidemiology Methods II,"Epidemiologic methods related to specific study designs and general issues relating to the conduct of epidemiologic studies at an advanced level. Topics covered include confounding, interaction, misclassification, matching, ecologic studies, justification of the odds ratio in case-control studies, and age-period-cohort analysis. Prerequisite: SPH 519 and 596 or consent of Instructor. Note: Credit may not be obtained for both PHS 696 and SPH 696."
SPH,697,Epidemiology and Control of Infectious Diseases,"This course provides a broad introduction to the knowledge needed to investigate and control infectious diseases. It covers the description, causes and modeling of epidemic and endemic infections, as well as intervention and prevention strategies. Selected infectious diseases are used as case studies. These provide understanding of the natural history, evolution, investigation, methods of control, and the costs and benefits of interventions in a legal and ethical policy context. Prerequisites: SPH 596, or equivalent, or permission of Instructor."
SPH,699,Use and Analysis of Linked Administrative Health Data,Administrative health data have been used widely for decision making and research in Canada and the world. Analysis of these data required knowledge of data features and unique analytical skills since data are not collected for research purposes. This course will help hone students data management and analytical skills to answer research questions using health systems data. Note: Credit may not be obtained for both PHS 699 and SPH 699.
SPH,719,Biostatistics III,"Advanced biostatistical methods for the design and analysis with a special emphasis on applications for health sciences research. Topics include multinomial and ordinal logistic regression, Poisson and negative binomial regression, longitudinal and correlated data analysis methods (including generalized estimating equations and random-effects models), advanced survival analysis, principal component and factor analyses, and propensity score analysis. Prerequisites: SPH 619 or permission of the Instructor. Note: Credit may not be obtained for both PHS 798 and SPH 719."
SPH,766,Advanced Epidemiology Methods,"This is an advanced epidemiology methods course with emphasis on causal inference. Topics covered include causal inference in observational studies, causal diagrams, effect modification, interaction, selection and measurement bias in causal modelling, propensity score analysis, inverse probability weighting and marginal structural models, standardization and the parametric g-formula, instrumental variable estimation, and mediation analysis. The overall goal of this course is to provide an understanding of concepts and practical applications of causal inference and prepare graduates to understand and apply these concepts in epidemiological research. Prerequisites: SPH 619 and 696 or consent of Instructor. Note: Credit may not be obtained for both PHS 766 and SPH 766."
CSD,200,Introduction to Communication Sciences and Disorders,"An overview of the scientific study of communication, major types of speech, language, and hearing disorders, and the work of professionals in speech-language pathology and audiology. Sections offered at an increased rate of fee assessment; refer to the Tuition and Fees page in the University Regulations sections of the Calendar."
CSD,211,Language Development in Children and Adolescents,"Introduction to the study of the development of all aspects of language, from sounds to social interaction, from birth through adolescence. Includes a review of theories and current research as well as practice with analyses of children's language. Sections offered at an increased rate of fee assessment; refer to the Tuition and Fees page in the University Regulations sections of the Calendar. Consent of Department required. Prerequisite: LING 101 or equivalent. Note: Credit cannot be received for both CSD 211 and LING 319."
CSD,501,Clinical Research Methods,"Investigation of strategies for demonstrating scientifically the impact of clinical intervention programs, both for accountability and for contributing to the knowledge base regarding effective treatment. (Restricted to MScSLP students only.) Not open to students with credit in SPA 501."
CSD,501A,Clinical Research Methods,"Investigation of strategies for demonstrating scientifically the impact of clinical intervention programs, both for accountability and for contributing to the knowledge base regarding effective treatment. Restricted to MScSLP students only."
CSD,501B,Clinical Research Methods,"Investigation of strategies for demonstrating scientifically the impact of clinical intervention programs, both for accountability and for contributing to the knowledge base regarding effective treatment. Restricted to MScSLP students only."
CSD,502,Anatomy and Physiology of the Speech Mechanism,"Lectures and laboratories provide a systematic study of the gross anatomy, neuroanatomy, and physiology of the respiratory, phonatory, resonatory, and articulatory subsystems as related to speech production and swallowing. (Restricted to MScSLP students only.) Not open to students with credit in SPA 502."
CSD,505,Speech Science,"Study of theoretical and applied aspects of acoustic phonetics, speech perception and speech production, including theory and application of methods (physiological, acoustic and perceptual) to record and analyze speech behaviors. Prerequisite or corequisite: CSD 502 or equivalent. (Restricted to MScSLP students only.) Not open to students with credit in SPA 505."
CSD,507,Phonological Disorders,"Study of the nature, assessment and remediation of speech sound disorders in children. Practical experience in assessment and remediation will be provided through video observation and laboratory experiences. (Restricted to MScSLP students only.) Not open to students with credit in SPA 507."
CSD,509,Motor Speech Disorders,"Study of dysarthria and dyspraxia (congenital and acquired) including the nature of their underlying neuropathologies, methods of instrumental and perceptual assessment, and systematic instrumental and behavioral management strategies. Prerequisites: CSD 502 or equivalent and CSD 505, 507, 511. Prerequisite or corequisite: CSD 520. (Restricted to MScSLP students only.) Not open to students with credit in SPA 509."
CSD,511,Child Language Development and Assessment,"A review of typical language development provides the basis for study of the assessment and identification of language disorders in children, from prelinguistic development through the developing language period. Developmental profiles associated with a number of diagnoses are discussed. Assessment procedures include administration and interpretation of standardized tests, language samples, and criterion-referenced measures. The decision-making process is highlighted, with an emphasis on integration of multiple sources of information. Discussion of research findings highlights an evidence-informed approach to assessment and diagnosis. The laboratory experiences emphasize integration and practical application of concepts introduced in the lecture. (Restricted to MScSLP students only.) Not open to students with credit in SPA 511."
CSD,516,Diagnosis and Appraisal of Communication Disorders,"A study of the principles and practices underlying the assessment process in communication disorders, from file review through treatment planning. Theory, principles, and evidence for approaches to counseling in rehabilitation and application of techniques for interview and counseling . Corequisite: CSD 524. (Restricted to MScSLP students only.) Not open to students with credit in SPA 516."
CSD,517,Hearing and Hearing Disorders,"Study of basic hearing science, including anatomy and physiology, symptoms, etiology and prognosis of hearing disorders as well as basic audiometric testing. The course also covers the treatment strategies, counselling considerations and aural (re)habilitation for children and adults with hearing loss. Pre or corequisite: CSD 502. (Restricted to MScSLP students only). Not open to students with credit in SPA/CSD 515 or SPA/CSD 534."
CSD,518,Remediation of Child Language Disorders,"A study of theoretical models and clinical application in the remediation of language disorders in the prelinguistic, emerging and developing language periods. Discussion of the purposes and basic principles of intervention provides a framework for understanding specific techniques and programs. Course content focuses on the decision-making process in intervention, including factors guiding the choice of language goals, intervention approach, and accountability measures. An emphasis on evaluation of research findings highlights an evidence-informed approach to intervention. The laboratory experiences provide opportunities to observe intervention and develop intervention goals and activities. Prerequisite: CSD 511. (Restricted to MScSLP students only.) Not open to students with credit in SPA 518."
CSD,520,Adult Language Disorders I,"Study of acquired aphasia including the nature of the underlying neuropathologies, methods of differential diagnosis and comprehensive assessment, and clinically-pertinent behavioral management strategies. Students will develop their understanding of the course material via a series of clinical problem solving and treatment planning exercises. Prerequisite: CSD 502 or equivalent. (Restricted to MScSLP students only.) Not open to students with credit in SPA 520."
CSD,521,Dysphagia,"Lectures and demonstrations provide a systematic study of normal and abnormal eating and swallowing in children and adults, including diagnosis and treatment of dysphagia across age spans and conditions. Prerequisite or corequisite: CSD 502 or equivalent. (Restricted to MScSLP students.) Not open to students with credit in SPA 521."
CSD,523,Augmentative/Alternative Communication Systems,"An introduction to augmentative/alternative communication, including aided and unaided strategies and systems. Assessment and intervention processes for individuals with complex communication needs. Prerequisite: CSD 518. (Restricted to MScSLP students only.) Not open to students with credit in SPA 523."
CSD,524A,Introduction to Clinical Practicum I,"Credit. Practical application of clinical procedures under direct supervision. Normally, students will possess an academic background enabling them to assume direct treatment responsibilities with children and adults having disorders of articulation and/or language. A minimum of 48 direct contact hours as well as simulated and indirect contact hours will be accrued. Seminar content will include topics of clinical and/or professional significance such as ethics, health law, private practice, goal setting and data collection. Flexibility in seminar topics will accommodate new topics as they arise. Prerequisites: At least six MScSLP courses including CSD 507, 511, 518. Corequisite: CSD 516. (Restricted to MScSLPs students only.) Not open to students with credit in SPA 524."
CSD,524B,Introduction to Clinical Practicum I,"Credit. Practical application of clinical procedures under direct supervision. Normally, students will possess an academic background enabling them to assume direct treatment responsibilities with children and adults having disorders of articulation and/or language. A minimum of 48 direct contact hours as well as simulated and indirect contact hours will be accrued. Seminar content will include topics of clinical and/or professional significance such as ethics, health law, private practice, goal setting and data collection. Flexibility in seminar topics will accommodate new topics as they arise. Prerequisites: At least six MScSLP courses including CSD 507, 511, 518. Corequisite: CSD 516. (Restricted to MScSLPs students only.) Not open to students with credit in SPA 524."
CSD,525,Introduction to Clinical Practicum II,Credit. Continued practical application of clinical procedures under direct supervision. Normally students will acquire experience with alternative service delivery models such as group treatment. A minimum of 25 direct contact hours as well as simulated and indirect contact hours will be accrued. Prerequisite: CSD 524. (Restricted to MScSLP students only.) Not open to students with credit in SPA 525.
CSD,526,Voice and Resonance Disorders,"A study of the causes, nature, clinical assessment, and management of voice and resonance disorders. Prerequisites: CSD 502 and 505. (Restricted to MScSLP students only.) Not open to students with credit in SPA 526."
CSD,527,Language and Literacy,"Study of language development in school-age children and adolescents, with focus on the relations between oral language, reading, and writing; and implications for language assessment and intervention. Prerequisites: CSD 511. Corequisite: CSD 518. Restricted to MScSLP students only. Not open to students with credit in SPA 527."
CSD,528,Fluency Disorders,"A study of the cause, characteristics, impact and treatment of stuttering in children, teens and adults. Prerequisite or corequisite: CSD 501. (Restricted to MScSLP students only.) Not open to students with credit in SPA 528."
CSD,529,Adult Language Disorders II,"Study of conditions (other than aphasia) affecting language, social, and cognitive functioning in adults, including traumatic brain injury, dementia, and right hemisphere dysfunction, and issues related to the aging process. Nature of underlying neuropathologies and their implications for differential diagnosis, assessment, and management will be addressed. Prerequisite: CSD 520. (Restricted to MScSLP students only.) Not open to students with credit in SPA 529."
CSD,530,Introduction to Clinical Practice I,"An introduction to clinical practice and competencies in speech-language pathology from assessment to treatment planning. The focus will be on developing novice-level competencies. Opportunities for learning through observation and simulations. Theory, principles, and evidence for approaches to counseling in rehabilitation and application of techniques for interview and counseling."
CSD,530A,Introduction to Clinical Practice I,"An introduction to clinical practice and competencies in speech-language pathology from assessment to treatment planning. The focus will be on developing novice-level competencies. Opportunities for learning through observation and simulations. Theory, principles, and evidence for approaches to counseling in rehabilitation and application of techniques for interview and counseling."
CSD,530B,Introduction to Clinical Practice I,"An introduction to clinical practice and competencies in speech-language pathology from assessment to treatment planning. The focus will be on developing novice-level competencies. Opportunities for learning through observation and simulations. Theory, principles, and evidence for approaches to counseling in rehabilitation and application of techniques for interview and counseling."
CSD,532,Advanced Clinical Practicum,Credit. Full-time supervised clinical practice normally for a period of six weeks in an approved clinical service facility. Students will have completed all academic course work and will be prepared to work with a broad range of communication disorders under reduced supervision. A minimum of 75 direct contact hours as well as simulated and indirect contact hours will be accrued. Prerequisites: CSD 525 and all MScSLP academic courses. (Restricted to MScSLP students only.) Not open to students with credit in SPA 532.
CSD,533,Advanced Clinical Practicum,Credit. Full-time supervised clinical practice normally for a period of six weeks in an approved clinical service facility. Students will have completed all academic course work and will be prepared to work with a broad range of communication disorders under reduced supervision. A minimum of 75 direct contact hours as well as simulated and indirect contact hours will be accrued. Prerequisites: CSD 525 and all MScSLP academic courses. (Restricted to MScSLP students only.) Not open to students with credit in SPA 533.
CSD,540,Advanced Clinical Practicum,Credit. Full-time supervised clinical practice normally for a period of six weeks in an approved clinical service facility. Students will have completed all academic course work and will be prepared to work with a broad range of communication disorders under reduced supervision. A minimum of 75 direct contact hours as well as simulated and indirect contact hours will be accrued. Prerequisites: CSD 532 and 533. (Restricted to MScSLP students only.) Not open to students with credit in SPA 540.
CSD,541,Advanced Clinical Practicum,Credit. Full-time supervised clinical practice normally for a period of six weeks in an approved clinical service facility. Students will have completed all academic course work and will be prepared to work with a broad range of communication disorders under reduced supervision. A minimum of 75 direct contact hours as well as simulated and indirect contact hours will be accrued. Prerequisites: CSD 532 and 533. (Restricted to MScSLP students only.) Not open to students with credit in SPA 541.
