Course Dept,Course Number,Course Name,Course Desc
Operations Management ,601,Operations Management,"Management of the production and/or service delivery system of the organization in concert with marketing, human resources, finance, and information systems. Management decision making on a continuum from day-to-day operating decisions such as quality control to long-term strategic decisions such as capacity planning. Topics covered in the course may include operations strategy, project management and inventory and supply chain management."
Operations Management,631,Predictive Analytics in Business,"Application of data-driven predictive models to solve real-life business problems in operations, marketing, finance and other business functions. Techniques covered include decision trees, classification and association rules, and cluster analysis."
Operations Management,635,Operations Planning and Supply Chain Management,"Examines supply chain management in an environment where multiple companies are involved in the sourcing, production, distribution and sales of materials and products; and proper planning and managing of the supply chain. Presents cases of real-world situations calling for appropriate state-of-the-art models and solution methods for the design, planning, control and improvement of supply chain operations. The main concepts and terminology in the domain of supply chain management are explored and then applied to a given situation."
Operations Management,641,Quality in Products and Services,"Quality management practices and techniques for products and services. Topics covered include designing and assuring quality, quality issues in the supply chain, statistical quality measurement, continuous process and quality improvement."
Operations Management,649,Project Procurement and Logistics,"Project procurement and logistics management in engineering, construction management and manufacturing, both nationally and internationally. Topics include fundamentals of procurement management, preparation of request for proposals, the selection of bidders, the evaluation of bids, supplier selection, contract management, control of inventory, handling of material flow and management of warehousing, logistics strategy and global issues."
Operations Management,668,Selected Topics in Operations Management,Investigation of selected topics in Operations Management. 
Operations Management ,672,Operations and Supply Chain Integration,"Technology infrastructure, collaborations in business-to-business relationships, and customization in business to client relationships."
Operations Management ,731,Decision-Making for Outcome Optimization,"Evaluates the use of decision tools for analysis and synthesis to optimize decision-making in different types of businesses. Tools explored include mathematical programming, computer simulation, decision analysis, forecasting and queuing theory. Theoretical treatment is considered, as well as practical model application to support managerial decision-making."
Operations Management ,743,Simulation of Operational Systems,"
<p>Simulation provides a means for imitating the behaviours of real-world situations in the computer environment, allowing for 'what-if' analyses of different scenarios. The emphasis is on hands-on experience in transforming a real situation into a simulation model and obtaining reliable results. The course will focus on discrete-event simulation, with the introduction of other techniques such as advanced Monte Carlo simulation.</p>
"
Operations Management,761,Inventory Management,"Single and multi-echelon inventory planning models in supply chains. Deterministic lot sizing models, newsvendor model, periodic and continuous review stochastic models, and multi-echelon inventory models. "
Operations Management,771,Optimization,"Presents basic theory and methods for Constrained Optimization. Emphasis is on the main theoretical and structural results, such as optimality conditions, duality, post-optimality analysis, and computational complexity. "
Operations Management,775,Markov Decision Processes,Many sequential decision-making problems can be modeled as Markov decision processes (MDPs). Topics include: formulating and solving MDP models with standard techniques and approximate dynamic programming. 
Operations Management ,797,Advanced Seminar in Operations Management,
Operations Management ,799,Doctoral Seminars in Operations Management,"
<p>799.01. Strategic Research Issues</p>
<p>799.02. Tactical Research Issues </p>
<p>799.03. Operational Research Issues</p>
"
Organizational Behaviour and Human Resources,317,Organizational Behaviour,"
<p>Examines individual, interpersonal and group processes to explain behaviour in organizations to better predict employee behaviour, and to interpret how context influences such behaviour. Topics may include motivation, groups and teams, decision-making, personality, power and influence, negotiation, leadership and stress.</p>
"
Organizational Behaviour and Human Resources,321,Foundations in Organizational Behaviour and Human Resources,"		Energies, skills and abilities of people to meet the challenge of today's organizations; diagnostic skills to recognize and analyze organizational problems; the linkage between effective management of people and goal accomplishment for organizations; current challenges in organizational forms, diverse environments and cultures; foundation for further study of Organizational Behaviour and Human Resources concepts.
"
Organizational Behaviour and Human Resources,401,Strategic Human Resource Management  ,"Provides the conceptual basis and skills to make strategic human resource decisions. Learning to think strategically about human resource management practices and policies such as reward systems, performance management, and hiring. "
Organizational Behaviour and Human Resources,405,Labour Relations,"Examination of the nature and role of labour relations in the resolution of issues affecting employers, employees and the public interest."
Organizational Behaviour and Human Resources,407,Rationality and Decisions,"An overview of key concepts in the decision sciences including normative, descriptive and prescriptive models of judgment and choice. This course emphasizes real-world applications of different decision making and decision support models."
Organizational Behaviour and Human Resources ,409,Talent Management,"Examines how organizations can proactively manage their talent pool, from the recruitment phase through to screening, assessing, interviewing, and selecting top talent using scientifically valid and legally defensible practices."
Organizational Behaviour and Human Resources ,411,Training and Development,"Examines how to enhance job-relevant knowledge and skills to improve job performance. Topics include needs assessment, learning and transfer of training, training methods and evaluation."
Organizational Behaviour and Human Resources ,413,Compensation and Performance Management,"Systematically design compensation systems that improve employee engagement and performance. Topics include job analysis and evaluation, pay systems, and benefits."
Organizational Behaviour and Human Resources,421,Interpersonal Behaviour,"Focus on increasing self-awareness, self-understanding and presentation of self. Interpersonal skills development necessary for group effectiveness and team management provide basis for performance leadership. Format involves learning in small groups."
Organizational Behaviour and Human Resources,447,Haskayne Wilderness Retreat,A wilderness intensive retreat combining experiential outdoor activities and personal growth challenges with cross-cultural teachings and ceremonies guided by Indigenous Knowledge Keepers. Delivers core leadership skills for corporate social responsibility in sustainable development.
Organizational Behaviour and Human Resources,449,Arbitration of Employment Disputes,"Workplace dispute resolution using arbitration. Topics include discipline, drug testing, surveillance, dress codes, discrimination, absenteeism, employment contracts. Emphasis on legal principles in employment arbitration, data base research, and advocacy skills using simulations, case law and guest speakers."
Organizational Behaviour and Human Resources,491,Lifework Planning and Career Assessment,Persons demonstrate competency in personal and career development by their ability to take personal responsibility for the quality of their lives. Assess skills and values and plan for personal and career development after graduation.
Organizational Behaviour and Human Resources,493,Business Negotiations,The major concepts and theories of bargaining and negotiation; the dynamics of interpersonal and intergroup conflict; analysis of bargaining and conflict relationships and exploration of individual bargaining styles. Application to a variety of negotiation situations. Use of simulations and written assignments.
Organizational Behaviour and Human Resources,517,Indigenous Peoples and Sustainable Development,"An introduction to indigenous peoples and sustainable development, framed within business ethics relevant to energy and extractive industries. Treaties, government policy and land-use address the duty to consult and accommodate indigenous peoples, emphasizing reconciliation with intercultural competence for indigenous corporate relations and professional capacity building."
Organizational Behaviour and Human Resources,559,Selected Topics in Management and Organizations,Examination of selected topics in management and organizations.
Organizational Behaviour and Human Resources,601,Organizational Behaviour,"Evidence-based approach to leadership and organizational behaviour. Begins with self-assessment and then uses experiential learning to develop leadership techniques, including: motivation, team processes, negotiation, and decision-making."
Organizational Behaviour and Human Resources,621,Advanced Leadership,"Examines leadership theories relevant to advanced leadership (e.g., ethical leadership, humble leadership, charismatic leadership). Delves into concepts that leaders must consider when making decisions and implementing strategy (e.g., power, influence, change-management).
"
Organizational Behaviour and Human Resources,623,Organizational Change and Development,Diagnosing organizational situations where the need for change exists and facilitating such changes. Utilization of behavioural science knowledge for organizational problem-solving. 
Organizational Behaviour and Human Resources,632,Lifework Planning and Career Assessment,Persons demonstrate competency in personal and career development by their ability to take personal responsibility for the quality of their lives. Students will clarify their competencies and values and plan for dealing with the challenges faced by mature adults. 
Organizational Behaviour and Human Resources,641,Managerial Decision Making,"Examines how decisions are made in organizations and how these decisions can be made more effectively, particularly at the top management and Board levels. Decision making in current business contexts are explored by way of simulations, case analyses, discussions, debates and written assignments."
Organizational Behaviour and Human Resources,645,Cross-Cultural Leadership and Human Resources Management,"Leadership of human resources in a cross-cultural and international context; the nature of cultural differences; influence on organizational processes and practices such as communication, leadership, decision-making, team dynamics, staffing, performance management and organizational design, and implications for those holding international managerial roles."
Organizational Behaviour and Human Resources,647,Business Negotiations,"The major concepts and theories of negotiation; the dynamics of interpersonal and intergroup conflict; analysis of negotiation strategies and individuals styles. Application to a broad range of business negotiations. Use of simulations and written assignments.
"
Organizational Behaviour and Human Resources,649,Rediscovering Leadership: The Haskayne Wilderness Retreat,One-week intensive wilderness retreat combines experiential outdoor activities and personal growth challenges with cross-cultural First Nations teachings and ceremonies to deliver core leadership skills for social responsibility and sustainable development.
Organizational Behaviour and Human Resources,668,Seminar in the Management of Human Resources,"Intensive study and discussion of current literature, research and issues with respect to selected topics in the management of human resources."
Organizational Behaviour and Human Resources ,672,Working with People,"Focuses on employment in different organizational contexts (e.g. established and start-up organizations, public and privately owned, or government and not-for-profit)."
Organizational Behaviour and Human Resources ,674,Navigating the Organization,"Development of negotiation, power and influence, politics, and conflict resolution skills leading to increased effectiveness with internal and external stakeholders."
Organizational Behaviour and Human Resources,676,Leadership,Examines leadership theories and delves into concepts that leaders must consider when making decisions and implementing strategy.
Organizational Behaviour and Human Resources ,733,Leadership,"Provides insight into the science of leadership. Themes include: the social psychological evidence based on popular leadership models, measurement of leadership and its outcomes, development of leadership and effective versus ineffective leadership programs."
Organizational Behaviour and Human Resources,797,Advanced Seminar in Organizational Behaviour and Human Resources ,
Organizational Behaviour and Human Resources,799,Doctoral Seminars in Organizational Behaviour and Human Resources ,"
<p>799.01. Organizational Behaviour</p>
<p>799.02. Organization Theory</p>
<p>799.03. Industrial Relations</p>
<p>799.05. Interorganizational Relationships: Creating and Managing Strategic Alliances</p>
"
Petroleum Engineering ,313,Introduction to Flow in Porous Media,Fluid flow in porous media: pore structure; porosity and absolute permeability capillarity; Darcy's Law and single phase flow; immiscible and miscible fluid flow; wettability; multiphase flow and relative permeability; pore level analysis of two-phase displacement; and integration of these properties with geological information; application of fundamental principles to hydrocarbon recovery from petroleum reservoirs.
Petroleum Engineering ,423,Oil and Gas Engineering Process Development,Design of oil and gas processing units and plants; cost estimates and oil and gas process economics; optimization techniques; introduction to linear programming; safety and environmental considerations in process design.
Petroleum Engineering ,429,Reservoir Engineering,"Review of petroleum fluid properties and flow in porous media; reserve estimation using volumetric and material balance methods in gas, gas-condensate and oil reservoirs; discussion of reservoir drive mechanisms; aquifer models; decline analysis; routine and special core analysis; PVT data and equation of state modelling; single phase flow in reservoirs; introduction to well testing; introduction to reservoir modelling; introduction to reservoir recovery processes."
Petroleum Engineering ,505,Surface Production Operations,"Oil and gas treating process equipment, design and operation. Two-phase and three-phase separators; heater treaters. Fluid gathering and distribution systems. Pumps and compressors. Flow measurement and production testing. Natural gas dehydration and sweetening. Produced water treatment and disposal."
Petroleum Engineering ,507,Well Logging and Formation Evaluation,Fundamentals of wireline well logging and the log interpretation techniques for oil and gas wells. Basic reservoir petrophysical parameters. Types of well logging devices; physics of operation and response characteristics of various well logging tools. Application of well logs for integrated petroleum reservoir management.
Petroleum Engineering ,509,Well Testing,"Basic theory and current techniques for well testing. Drawdown and build up tests; diffusivity equation and various boundary conditions and flow regimes; superposition; single-rate and multi-rate testing; effect of boundaries; derivative analysis; fractured wells, fractured reservoirs and other flow models; wellbore dynamics; type curve matching; advanced decline curve analysis. Computer aided analysis and hands on experience in the computer laboratory."
Petroleum Engineering ,511,Design for Oil and Gas Engineering I,"Team design project applying principles of project engineering and management to the recovery and processing of hydrocarbons. Petroleum design considerations will include; detailed reservoir characterization; well test analysis; recovery and production forecasting; preliminary drilling, completions and facilities design, and economic evaluation."
Petroleum Engineering ,513,Flow in Porous Media,"Fundamentals of fluid flow in porous media: pore structure; porosity and absolute permeability capillarity; Darcy's Law and single phase flow; immiscible and miscible fluid flow; wettability; multiphase flow and relative permeability. Concepts applied to hydrocarbon reservoirs and fluid migration in soils including; characterization of pore space, pore level modelling of porous media, routine and advanced core analysis. Similarities and differences between hydrocarbon reservoirs and soils."
Petroleum Engineering ,515,Drilling and Well Completions,"An introduction to drilling; overview of petroleum engineering geology; basic rock properties. Fluid flow in porous media. Drilling rig types, components and selection; overview of drilling operations; drilling fluids and mud systems; drilling hydraulics; casing design and casing seat selections; cementing; formation damage, well completions. Special topics including: directional drilling; blowout control; logging and coring; hole stability; planning and cost control; underbalanced drilling; coiled tubing drilling; offshore operations, environmental aspects."
Petroleum Engineering ,519,Special Topics,Current advanced topics in Petroleum Engineering.
Petroleum Engineering,521,Introduction to Drilling Engineering,Introduction to the physics of flow in porous media; overview of drilling operations; equipment; relevant processes and procedures; basic completion operation; environmental aspect of drilling and completion operations.
Petroleum Engineering ,523,Introduction to Reservoir Engineering,"Basic concepts of fluid flow in porous media; important reservoir rock and fluid properties affecting productivity; reserve estimation using volumetric and material balance methods in gas, gas-condensate and oil reservoirs; discussion of different reservoir drive mechanisms; aquifer models; decline analysis; Darcy's Law and single phase flow through porous media. Introduction to well testing, solution of radial diffusivity equation corresponding to infinite-acting and pseudo-steady state flow of slightly compressible fluids and real gases."
Petroleum Engineering ,525,Waterflooding and Enhanced Oil Recovery,Review of rock-fluid properties; trapping and mobilization of residual oil; displacement theory; linear waterflood calculations; viscous fingering; flood patterns and sweep efficiency considerations; characterization of reservoir heterogeneity; analytical waterflood prediction models; black-oil reservoir simulation models; design engineering aspects of waterflooding; and overview of enhanced recovery methods.
Petroleum Engineering ,531,Design for Oil and Gas Engineering II,"Team Design Project continuing from <a class=""link-text"" href=""petroleum-engineering.html#7965"">Petroleum Engineering 511</a>. Detailed design of large scale development and commercial exploitation of a petroleum resource. Topics considered will include: reservoir simulation; drilling and completion design; specification of petroleum processing equipment such as heaters, heat exchangers, contacting and separating equipment; safety and environmental issues; economic evaluation.<br/>"
Petroleum Engineering ,533,Petroleum Production Engineering,Principles of oil and gas production mechanics. Analysis of fluid flow from the formation to the surface facility. Reservoir inflow performance. Wellbore hydraulics and multiphase flow. Nodal analysis for production optimization Acidizing and hydraulic fracturing. Water and gas coning. Diagnosis of production problems. Artificial lift; Sucker pumping; electrical submersible pumps; progressing cavity pumps; gas lift.
Petroleum Engineering ,543,Geological Characterization of Oil and Gas Reservoirs,"
<p>Static model for field development.  Review petroleum reservoir geology, geological depositional environments, petrophysical and geostatistical analysis, and reserves estimation.  Emphasis on data analysis and integration for a model suitable for reservoir simulation.</p>
"
Petroleum Engineering ,551,Petroleum Engineering Laboratory,"Experiments on Fluid Flow in Oil &amp; Gas production. Measurements of porous rock and fluid properties, such as relative permeability, fluid dispersion, fluid phase behaviour and viscosity, unstable fluid displacement."
Petroleum Engineering,555,Oil and Gas Field Safety and Equipment,"
<p>Review of safety issues, blow outs, fire and other hazards, hydrate formation and decomposition, H2S and other toxic gases, safety standards, impact of petroleum operations on the environment, handling and safe transportation and disposal of petroleum wastes.</p>
"
Petroleum Engineering ,561,Fuel Science and Technology,"Classification of fuels. Origin, geology, production and processing of fossil fuels. Supply, consumption and demand for fuels - historical patterns and future trends. Thermodynamics and reaction kinetics of combustion. Physical and chemical properties and influence on fuel utilization. Ecological, efficiency, safety, economic considerations. Non-conventional fuels. Transportation and handling."
Petroleum Engineering ,563,Corrosion in Engineering Applications,"Electrochemical principle of corrosion reactions. Corrosion thermodynamics and kinetics. Electrochemical corrosion measurement techniques. Passivity and pitting corrosion. Crevice corrosion and galvanic corrosion. Environmentally assisted cracking. Corrosion control techniques including cathodic protection, coatings and inhibitors. Material selection for corrosion resistance."
Petroleum Engineering ,571,Unconventional Oil Production,"Description and analysis of heavy oil geology and heavy oil recovery technologies. Discussion of heavy oil production mechanisms and methods, recovery process design, transportation, facilities, marketing, economics, and environmental issues."
Petroleum Engineering ,573,Tight Oil and Unconventional Gas Exploitation,"Overview of tight oil and unconventional gas resources (tight gas, shale gas, tight oil, shale oil, coal bed methane, and natural gas hydrates) in a ‘Total Petroleum System’. Geological aspects, drilling, completion and stimulation methods; reservoir characterization by petrophysics and well test analysis; forecasting methods; environmental and regulatory issues; economics and cost drivers. "
Petroleum Engineering,621,Applied Reservoir Engineering,"Basic reservoir engineering principles including fluid flow in porous media, rock and fluid properties; estimation of recovery under different operating conditions."
Petroleum Engineering,622,Subsurface Production Operations,"Analysis of fluid flow from the formation to the surface including inflow performance, wellbore hydraulics, multiphase flows and well stimulation techniques."
Petroleum Engineering,623,Reservoir Analysis and Description,Data analysis and integration for reservoir modelling and simulation.
Petroleum Engineering,624,Enhanced Oil Recovery,"Introduction to water and polymer flooding, miscible displacements and surfactant flooding with focus on case studies."
Petroleum Engineering,625,Natural Gas Engineering,"Basic principles of natural gas production and processing including properties of natural gases, vapour-liquid equilibrium and separation techniques."
Petroleum Engineering,626,Economic Analysis of Petroleum Systems,"Basic principles of analyzing the profitability and risk of petroleum projects including project selection, investment ranking, budgeting and portfolio development."
Petroleum Engineering,627,Drilling Engineering,"Overview of modern drilling technologies and techniques including drilling hydraulics, directional drilling, drilling fluid properties and selection, well control and completion methods."
Philosophy ,201,"Mind, Matter and God","An introduction to philosophy through discussion of selected topics such as skepticism, perception, personal identity, free will and determinism, God."
Philosophy ,249,"Morality, Virtue and Society","An introduction to philosophy through discussion of morality, virtue and the role of morality in society."
Philosophy ,259,"Sex, Love and Death","Topics to be addressed may include the nature of sex, love, and death, the relation between sex and love, sexual ethics, sexual perversion, sexual harassment and pornography, abortion, suicide, euthanasia and the value of life."
Philosophy ,264,How Do We Know?,"An investigation of belief, knowledge, and error in everyday life and the sciences, including discussion of the nature of knowledge; patterns of valid reasoning and sources of error; the influence of bias on belief and knowledge; scientific reasoning and theory building; the distinction between science and pseudo-science."
Philosophy ,279,Logic I,Sentential and first-order logic from both deductive and semantic points of view. Some elementary metatheorems.
Philosophy ,301,The Classical Period,"The study of a selection of philosophers from the Pre-Socratics, through Plato and Aristotle, to the Hellenistic and Roman philosophers."
Philosophy ,303,The Medieval and Renaissance Period,"The study of a selection of philosophers from Augustine to Montaigne, such as Boethius, Abelard, Ibn Rushd, Maimonides, Aquinas, Ockham, and Erasmus."
Philosophy ,305,The Seventeenth and Eighteenth Centuries,The study of a selection of philosophers from Descartes to Kant.
Philosophy ,307,Nineteenth- or Twentieth-Century Analytic Philosophy,"A study of some major analytic philosophers, such as Frege, Russell, Moore, Wittgenstein, Carnap, Marcus, Kripke, and/or Quine."
Philosophy ,309,Hegel to Nietzsche ,"A study of nineteenth-century European philosophers, such as Fichte, Schelling, Hegel, Feuerbach, Marx, Kierkegaard, Schopenhauer and/or Nietzsche."
Philosophy ,311,Twentieth-Century Continental Philosophy,"A study of twentieth-century Continental philosophers such as Husserl, Heidegger, Sartre, Merleau-Ponty, Adorno, Marcuse, Habermas, Foucault, Derrida, Kristeva and/or Irigaray."
Philosophy ,313,Bioethics,"A critical and analytical examination of ethical and legal problems arising in and about health care. May include euthanasia, abortion, the conditions for the withdrawal of treatment, the physician-patient relationship, research on human subjects, genetic engineering. The practical applications of ethical and legal theory are emphasized."
Philosophy ,314,Information Technology Ethics,"A critical and analytical examination of ethical and legal problems arising in and about information technology. May include hacking, online privacy, intellectual property rights, artificial intelligence, globalization and regulation issues, cheating in online games, and others."
Philosophy ,315,Philosophy in Literature,"Introduction to various philosophical problems, theories and points of view as found in works of literature from classical times to the present.  "
Philosophy ,317,Philosophy and Film,"Introduction to various philosophical problems, theories and points of view as found in works of film."
Philosophy ,325,Law and Morality,"An introduction to legal and political philosophy including the relation between law and morality, the nature of legal authority and political and social theory."
Philosophy ,329,Business Ethics,"A critical and analytical examination of some central moral problems that arise in and for business with emphasis on the details of the particular problems studied and the conceptual and other tools needed to understand and resolve or solve such problems. May include the moral responsibilities and rights of corporations and their officers, codes of business ethics, and conflicts of responsibilities and rights."
Philosophy ,330,Philosophy of Money,"An examination of the historical and contemporary philosophical issues surrounding money, such as metaphysics of value, the justice of wealth distribution, and the ethics of wealth and charity. "
Philosophy ,331,Philosophy of Religion,A philosophical examination of the fundamental concepts of religious thinking.
Philosophy ,333,Aesthetics ,"A philosophical examination of the nature of art, and the place and character of aesthetic appreciation and activity."
Philosophy ,335,Asian Philosophy,"Considers traditional philosophical topics such as metaphysics, epistemology, logic, ethics, aesthetics, political philosophy, and environmental philosophy as they are dealt with in Asian traditions or texts, as well as topics that are more specific to Asian traditions, such as actionless action, sagehood, karma, rebirth, enlightenment/liberation, egoism, and attachment."
Philosophy ,337,"Philosophy, Feminism and Gender","Study of social and political issues arising from philosophical considerations of gender including the intersection of gender and race with attention to feminist analyses of gender. May include feminist methodology as well as gender issues in such areas as knowledge and science, language, ethics and political theory."
Philosophy ,345,Issues in Environmental Ethics,A philosophical examination of how humans conduct themselves in relation to other living species and the natural environment. May include: obligations to future generations; animal liberation theories; population policy; pollution; the value of species diversity and species preservation; biocentric and holistic ethical theories of environment; ethical dimension of environmental policy formation.
Philosophy ,347,Contemporary Moral Problems,"A critical and analytical examination of current moral issues, such as authority, religion in society, suicide, sexual morality, abortion, the legal enforcement of morality, justice."
Philosophy ,359,Existentialism,"An investigation of existentialist treatments of agency, religion, subjecthood, death, and despair. May include Kierkegaard, Nietzsche, Dostoevsky, Camus, Kafka, Sartre, and de Beauvoir."
Philosophy ,361,Evidence,"An investigation of philosophical perspectives on evidence, such as the nature of evidence, whether and how much evidence is required for reasonable belief and action, what sort of evidence might be required for moral, scientific, religious, or mathematical belief, and the role of evidence in medical, legal, political, and social contexts."
Philosophy ,367,Science and Philosophy,"Examination of the fundamental principles of scientific enquiry, such as scientific explanation, theory, prediction and confirmation."
Philosophy ,377,Elementary Formal Logic,"Sentential and first-order logic, with identity and descriptions, from both deductive and semantic points of view. Completeness, compactness, decidability for sentential logic."
Philosophy ,379,Logic II,"
<p>Introduction to the metatheory of logical systems. Completeness, compactness, Löwenheim-Skolem, and undecidability theorems for first-order logic. Preview of non-standard models, second-order logic, and Gödel's first incompleteness theorem.</p>
"
Philosophy ,383,Philosophy and Psychology,"A study of topics such as: thought, emotions, action and the will, mind-body identity, personal identity, and theories about the nature of mind."
Philosophy ,395,Mind and World,"An intensive study of selected topics in philosophy of mind, metaphysics and epistemology. Intended for philosophy majors, including students in the history and philosophy of science program."
Philosophy ,397,Value Theory,An intensive study of selected topics in value theory. 
Philosophy ,399,Topics in Philosophy,A detailed examination of a topic or tradition in European or Anglo-American philosophy.
Philosophy ,401,Topics: A Classical Philosopher,A study of the writings of a philosopher from the classical period.
Philosophy ,403,Topics: A Medieval or Renaissance Philosopher,A study of the writings of a philosopher from the medieval or renaissance period.
Philosophy ,405,Topics: A Seventeenth- or Eighteenth-Century Philosopher,A study of the writings of a seventeenth- or eighteenth-century philosopher.
Philosophy ,407,Topics: A Nineteenth- or Twentieth-Century Philosopher,A study of the writings of a nineteenth- or twentieth-century philosopher.
Philosophy,408,Topics: A Philosopher in the Continental Tradition - Nineteenth Century to Present,"A study of the writings of a philosopher from the European tradition, emphasizing the influences of and on other philosophers and movements within the tradition."
Philosophy ,411,Topics in the History of Philosophy,An investigation of a historical theme or movement in philosophy.
Philosophy ,412,Contemporary Continental Philosophy,An investigation of contemporary themes or movements in Continental philosophy.
Philosophy ,414,Topics in Continental Philosophy ,An investigation of a particular theme or movement in Continental philosophy. 
Philosophy ,423,Metaphysics,An examination of some central topics in metaphysics.
Philosophy ,425,Philosophy of Law,"An investigation of philosophical accounts of the nature of law and legal systems including central positions in jurisprudence, such as natural law, legal realism and legal positivism; and relations between law and morality."
Philosophy ,449,Contemporary Meta-Ethics,"A study of recent theories about the meaning of moral terms, the nature of moral reasoning, and the relations between facts and values. May include naturalism, intuitionism, emotivism, prescriptivism, and nihilism."
Philosophy ,451,Contemporary Ethical Theories,"A detailed investigation of some central normative ethical theories, including utilitarian, contractarian, and deontological theories."
Philosophy ,453,Social and Political Philosophy,"A study of fundamental issues in social and political thought, such as rights, justice, authority, equality, freedom, democracy, property, liberalism, communitarianism, socialism, and Marxism."
Philosophy ,461,Epistemology,An examination of some central topics in the theory of knowledge.
Philosophy ,467,Problems in the Philosophy of Science,An examination of the central methodological and foundational issues arising in the sciences.
Philosophy ,471,Philosophy of Language,An examination of some central topics in the philosophy of language.
Philosophy ,473,Philosophy of Logic,An examination of some central topics in the philosophy of logic.
Philosophy ,479,Logic III,"Advanced metatheory for logical systems. Gödel's incompleteness theorems, models of arithmetic, and definability."
Philosophy ,483,Philosophy of Mind,An examination of some central topics in the philosophy of mind.
Philosophy ,499,Topics in Philosophy,An intensive study of a selected topic in Philosophy.
Philosophy ,501,Advanced Topics in Ancient or Medieval Philosophy,An investigation into central issues in ancient or medieval philosophy.
Philosophy ,505,Advanced Topics in Modern Philosophy,An investigation of central issues in modern philosophy.
Philosophy ,507,Advanced Topics in Nineteenth- or Twentieth-Century Philosophy,An investigation of central issues in nineteenth- and twentieth-century philosophy.
Philosophy ,517,Advanced Topics in the History and Philosophy of Science,An intensive investigation of one or more issues in the history and philosophy of science.
Philosophy ,519,Formal Semantics of Natural Language,"Central issues in the logical semantics of natural language, focusing on topics such as quantification, scope, and the interpretation of pronouns."
Philosophy ,523,Advanced Topics in Metaphysics,An investigation of one or more issues in metaphysics.
Philosophy ,525,Advanced Topics in Philosophy of Law,An intensive investigation of one or more issues in the philosophy of law.
Philosophy ,527,Advanced Topics in the Philosophy of Religion,An investigation of one or more issues in the philosophy of religion.
Philosophy ,547,Advanced Topics in Applied Ethics,An intensive investigation of one or more issues in applied ethics.
Philosophy ,549,Advanced Topics in Ethics,An intensive investigation of one or more issues in normative ethical theory or meta-ethics.
Philosophy ,553,Advanced Topics in Political Philosophy,An intensive investigation of one or more issues in political philosophy.
Philosophy ,561,Advanced Topics in Epistemology,An investigation of one or more issues in epistemology
Philosophy ,565,Philosophical Topics in the Sciences,"A study of philosophical issues arising in a particular area of science, such as biology, a social science, or physics, intended for students who have already done advanced work either in philosophy or in one of the sciences."
Philosophy ,567,Advanced Topics in Philosophy of Science,An intensive study of one or more issues in the philosophy of science.
Philosophy ,571,Advanced Topics in Philosophy of Logic and Philosophy of Language,An intensive study of one or more issues in the philosophy of logic or language
Philosophy ,579,Advanced Topics in Logic,An investigation of one or more issues in logic.
Philosophy ,583,Advanced Topics in Philosophy of Mind,An investigation of one or more issues in philosophy of mind
Philosophy ,590,Honours Thesis,"A year-long development of the honours thesis, under close supervision of a faculty member."
Philosophy ,595,Directed Study,Directed reading for students in their third or fourth years.
Philosophy ,597,Honours Seminar,"An introduction to the writing of the honours thesis, in which all those enrolled in the <a class=""link-text"" href=""philosophy.html#10510"">Philosophy 590</a> share their work with each other."
Philosophy ,599,Advanced Topics in Philosophy,An in-depth investigation into a selected topic in Philosophy.
Philosophy ,601,Seminar in Selected Problems,
Philosophy ,603,Graduate Proseminar,
Philosophy ,609,Topics in the History of Philosophy,
Philosophy ,623,Topics in Metaphysics,
Philosophy ,627,Topics in the Philosophy of Religion,
Philosophy ,649,Topics in Ethics,
Philosophy ,653,Topics in Social and Political Philosophy,
Philosophy ,661,Topics in Epistemology,
Philosophy ,667,Topics in Philosophy of Science,
Philosophy,671,Topics in Philosophical Logic and the Philosophy of Language,
Philosophy ,677,Metalogic,"Introduction to the metatheory of logical systems. Completeness, compactness, Loewenheim-Skolem, and undecidability theorems for first-order logic. Preview of non-standard models, second-order logic, and Godel's first incompleteness theorem."
Philosophy ,679,Topics in Logic,
Philosophy ,683,Topics in the Philosophy of Mind,
Philosophy ,691,Topics in Philosophical Analysis,
Philosophy ,695,Graduate Directed Reading,
Philosophy,699,Master's Research and Professional Development,"Students develop relevant skills for a successful academic or non-academic career. Topics include research and thesis writing strategies, presentation skills, preparing writing samples and articles for publication, teaching development including teaching portfolios, research statements, and CVs."
Philosophy,700,Doctoral Research and Professional Development,"Students develop relevant skills for a successful academic or non-academic career. Topics include research and thesis writing strategies, presentation skills, preparing writing samples and articles for publication, teaching development including teaching portfolios, research statements, and CVs."
Physical Education ,321,Games I,Games and sports suited to the needs of children and youth in schools.
Physical Education ,333,Gymnastics and Track and Field,Dominant movement patterns in gymnastic activities and the run-jump-throw skills of track and field.
Physical Education ,349,Activities in Alternative Environments,Fundamental principles of creating an effective learning environment in the school Physical Education Alternative Environments setting (K to Grade 12).
Physics ,106,Module M6 Thermal Physics,Thermal Physics. Gas laws; kinetic theory of gases; temperature; internal energy; specific heat; energy transfer; laws of thermodynamics; PVT diagrams. 
Physics ,211,Mechanics,"Introductory Newtonian particle mechanics and rigid bodies in rotational equilibrium: Kinematics, Newton's laws, conservation of momentum and mechanical energy."
Physics ,221,Mechanics,"Introductory Newtonian particle mechanics and rigid bodies in rotational equilibrium: Kinematics, Newton's laws, conservation of momentum and mechanical energy."
