Course Dept,Course Number,Course Name,Course Desc
LAND,208,Stakeholder Engagement ," This course examines the role of Land Agents and Land Analysts in the public consultation process. Regulatory requirements pertaining to stakeholder consultation are studied. Scenarios provide students with practical application of the concepts contained in the regulations. This course examines issues encountered by surface land professionals when working with aboriginal people and addressing their rights associated with traditional lands. Historical, legal, and cultural reasons impacting current situations are studied."
LAND,209,Managing Alberta’s Lands , Learners will apply provincial regulations in the surface land acquisition and development process. Stakeholder interests will be identified. Basic agricultural terminology will be covered in relation to industry’s impact on the landscape.
LAND,210,Land Practices Introduction ," As the first course of the Petroleum Land Administration Certificate Program at SAIT, this course introduces the student to a basic understanding of key concepts in land administration including: Federal and Provincial land history and ownership; the role of land administration; land survey systems, Table of Formations; Crown Mineral Tenure (AB, SK &amp; BC); Freehold Mineral Tenure; and Surface rights in Alberta."
LAND,212,Mineral Lease Documentation ," This course introduces the student to a basic understanding of documentation associated with freehold leases, Alberta, British Columbia and Saskatchewan Crown leases including special topics such as unitization, rentals, caveats, transfers, assignments and continuations."
LAND,213,Contract Documentation ," This course covers the various joint venture agreements created and administered by the Land Department. Some of the Agreements covered include Joint Operating Agreements, Farmin/Farmout Agreements, Option Agreements, Pooling Agreements, Royalty Agreements, Notice of Assignment and so on. Also covered are various industry procedures such as CAPL Operating Procedure, Farmout and Royalty Procedure and Assignment Procedure. Exercises and Assignments relate to contract review and interpretation."
LAND,218,Lease Record Keeping ," An excellent review of land administration for anyone in the field, this course is also a valuable tool to assist those new to land administration in applying their knowledge to current, industry relevant examples. Various methods discussed and completed to update records for continuation, various obligations, changes in working interests, royalties, producing lands, and unitization. Incorporates an introduction to a land system software."
LAND,240,Surface Land Practices ," Introduces the structure of a typical Surface Land Department; land titles and Crown land record systems; survey systems; Directive 56 and its implications; third-party agreements, surface leases and right-of-way agreements; functions of the Surface Rights Board; components of surface land administration associated with acquisitions and divestitures and asset management."
MACH,236,Workshop Practices ," This course will provide the resources for students to develop skills and experience in boiler plant general mechanical and preventative maintenance. Students will learn to perform the following procedures: identifying hand tools, precision measurement, drilling and tapping, threading pipe, valve packing, and flange gasket replacement."
MATH,403,Intermediate Engineering Mathematics ," This course builds on previous engineering mathematics courses to provide capabilities in manipulation of matrices and determinants, more advanced integration and differentiation topics, series and vectors problems, ordinary differential equations, and an introduction to the use of numerical techniques in solving engineering problems. Where possible, the mathematical concepts are related to practical engineering applications, and emphasis is placed on becoming familiar with methods of solving engineering problems in the real world with the most useful mathematical techniques."
MCRO,310,Microprocessor Fundamentals ," In this course, learners are introduced to the fundamentals of RISC microprocessor core architecture and programming using CrossWorks for ARM Integrated Development Environment (IDE). This is followed by an in-depth look at an ARM Cortex-M4 processor based micro-controller, specifically the STM32F405RG. Learners will also be introduced to  microprocessor architecture, hardware, and program design using the assembly language and C. Specific software designs include interfacing peripherals such as GPIO, LCD driver, keypad interaction, and serial communications using USART, I2C, and SPI."
MCRO,350,Micro Design and Application ," In this course, learners will apply basic skills and knowledge acquired in MCRO 310 to the more advanced topics required in embedded systems design and applications. Focus is placed on interfacing devices with timers, PWM, DAC, ADC, and RTC. An in depth analysis of exception/interrupt handing of the ARM Cortex-M processor family is provided. Learners will also be introduced to some advanced concepts in embedded system designs such as DMA, digital filtering, real-time operating systems, and SCADA."
MKTG,301,Oil and Gas Marketing ," <p style=""text-align:justify;"">Oil and Gas Marketing will introduce learners to the concepts of marketing as related to the oil and gas industry. Topics will include world wide markets and their affect on Canadian markets and prices, environmental and political influences on oil and gas marketing, and intergovernmental organizations."
MNGT,204,"Water, Health, and Society "," This course introduces the social side of water management with a focus on how water management has contributed to the development of societies both globally and in Alberta. Topics include: Sustainable Development Goals, social implications of water management for the energy sector, and high-income country versus low- to middle- income country approaches to water management. Theoretical concepts will be reinforced through historical examples and case studies then applied through class discussion and debates."
MNGT,206,People and Project Management ," In this course, you will develop fundamental skills and topics of project management, including: conflict resolution, problem-solving, decision-making processes, organizational behaviour, and leadership. This course has a specific focus on developing relationships with stakeholders and conflicting groups from a project management perspective. "
MNGT,3310,Petroleum Management ," In this course, you will learn how to assess and evaluate petroleum projects from an economic and corporate point-of-view. Key concepts of project management, risk management, and financial analysis in the oil and gas industry are discussed, and opportunities are provided to assist in developing a working knowledge of economic evaluation software used by the petroleum industry. The roles of the various stakeholders involved in a petroleum project will also be examined."
MNTN,231,Instrument Installation and Maintenance ," This course is designed to give students hands-on experience in the safe selection and use of many hand and power tools used in the performance of their duties in industry. For experienced students, it provides a review of tool use and purpose; for inexperienced students, it provides basics in the use of tools. Safe working procedures are stressed as various tools and procedures are explained and performed."
OCHS,350,Occupational Health &amp; Safety ," The course will introduce the learner to health and safety fundamentals. Along with personal safety, the learner will be introduced to hazards specific to the oil and gas industry and hazards specific to the use of tools and equipment. From learning about the hazards of hydrocarbons, to information about how to handle and sample hydrocarbons will be covered. Information learned in this course can be applied to many aspects of both work and after work situations."
PENG,201,Power Theory I ," This course provides an introduction to the power engineering industry and background into the construction and development of boilers. A review of basic mathematics applications and an introduction to thermodynamic concepts are presented. Safety procedures for the workplace and environment are explored. The construction, components, operation and maintenance of steam boilers are also described. The course concludes with a discussion on boiler feedwater. The material in this course will help prepare you to write the ABSA 4th Class Part A exam."
PENG,203,Power Lab I ," The purpose of this course is to gain hands-on experience in the operation and/or maintenance of power plant equipment, contributing to the ABSA requirements for the Fourth Class Power Engineering Certificate. Following a safety orientation, instruction will be given concerning the identification, purpose, construction, pre-run checks, and start-up/shutdown procedure for various pieces of equipment. The students, under supervision, will operate a high pressure watertube boiler, various turbines, pumps and a low pressure firetube boiler. Boiler water sampling and treatment also will be demonstrated and then performed by students."
PENG,251,Power Theory II ," This course is a continuation of Power Theory I. Auxiliary equipment necessary for the operation of a boiler are explored, and the power sources used in the power engineer industry are described. In addition, an introduction to boiler controls and instrumentation is presented, along with refrigeration and HVAC (Heating, Ventilation, and Air Conditioning). Boiler maintenance is discussed, and refers to various tools and procedures used to operate equipment safely. The power engineering industry includes a number of different types of plants; in this course, hot oil systems, gas plants, pulp mills, food processing and sawmill plants are explored. This course will help prepare a candidate to write the ABSA 4th Class Part B Exam."
PENG,253,Power Lab II ," The hands-on experience in Power Lab II continues from Power Lab I. The students will operate a low pressure and a hot water boiler, ammonia refrigeration system, reciprocating compressor and an internal combustion engine combined with a generator. Several campus tours will also occur to examine the practical application of some of the lab equipment. This lab leads to the completion of the practical experience requirement of operating power plant equipment for ABSA’s Fourth Class Power Engineering Examination."
PENG,301,Power Theory III ," ASME Code Sections I, II, IV, and VIII, calculations, Industrial Legislation and Codes, Metallurgy, Engineering Materials (welding and testing), Boiler classifications, design, control, circulation, details, construction and operation and maintenance. Fuels and combustion, fans and environment, ash handling systems; water treatment (analytical). Piping, support, expansion, codes, connections, and valves."
PENG,351,Power Theory IV ," This course examines the design, regulations, construction, performance and maintenance of various equipment found in industry, relating to power engineering."
PETR,211,Petroleum Industry ," This course is an excellent overview of the oil and gas industry including upstream, downstream and midstream in Alberta, Canada and around the globe. Lectures cover the history of the petroleum industry including major petroleum regions, global oil production, capacity for growth, Canadian exploration, regulation &amp; compliance and petroleum land administration; transportation and pipelines."
PETR,310,Petroleum Production ," <p style=""margin-left:5.5pt;"">This course examines the processes and surface equipment used in oil and gas production with an emphasis on compression, separation, dehydration and treating. Whenever possible, the actual types of equipment used in the field will be incorporated into the learning. Theoretical concepts are reinforced through related lab activities."
PETR,409,Refining and Petrochemical Technology ," This course will cover the following topics: the main oil refining processes; these will include desalting, atmospheric and vacuum tower distillation, cracking, isomerization, alkylation, hydrogenation, desulfurization, coking processes; gaseous products, gasoline and diesel fuel properties and blending, octane numbers and additives, kerosene, lubricating oil and fuel oil properties. Petrochemical production processes will be introduced by considering separation processes for basic components; polymerization processes and the production processes for materials such as polyethylene, polypropylene, PVC, ethylene oxide and ethylene glycol, ethyl and isopropyl alcohols, acetic acid, and other basic organic materials used in industry; properties of petrochemical materials, thermoplastics, resins, fibres and foams."
PETR,461,Advanced Exploration Technology ," This comprehensive course covers the following concepts: structural anomalies; interpretation of 3D and 2D seismic, their cost and application; theory of sedimentary basins; cross sections, log reading and analysis, mapping, contouring, and picking the pay zone; introduction of the use of expert computer programs which may include (as available); MERCK, ACCUMAP/GEOSCOUT, GEOGRAFIX, GEOWELL, PHOTON and GMA; introduction to drill stem testing; basic land considerations; wellbore and deep water seismic technology and other recent developments. The final segment of the course is configured as team workshops: students define a play, interpret existing seismic data, develop land strategies and drilling programs, interpret logs, and make land and drilling decisions."
PRAC,286,Practicum , This practicum provides students with an eight week work experience course that encompasses the application of acquired skills in a related workplace environment. This learner centered course allows for applied education practice for students that can benefit from industry experience.
PRAC,303,Work Term for Chemistry Co," During a 12 month work term, a laboratory technical project is performed in an industrial, service, government, or university laboratory. The projects are selected and supervised by the immediate supervisor of the laboratories. The CO-OP coordinator acts as a liaison between student and industry supervisor."
PRAC,400,Practicum I for BAPT ," This course is designed to assess and to verify the student’s competency in a variety of technical, professional, and interpersonal functions in a job situation within the energy industry. Upon arranging a work experience practicum assignment, the student will create and then complete a work experience verification report. The student will be responsible for submitting a series of quarterly reports based on the student’s activities in the employment setting."
PRAC,410,Practicum Project for BAPT ," In this course, the student will prepare a major technical report from experience and data gathered on the job. The student will outline this report in conjunction with a job supervisor and a program advisor, and will then present the completed report to a jury for explanation and further analysis and approval."
PRCT,202,Practicum ," You will be able to apply the skills learned in class through a four-month work practicum with a company or organization involved in water treatment, water distribution, wastewater collection and wastewater treatment systems. This will provide you with an opportunity to integrate theoretical knowledge and practical skills in on-site settings. Learners will be supervised and evaluated by industry partner staff"
PROJ,210,Applied Water Project Development ," In this course, your student team will be provided with industry-generated water project themes and will develop a project based on a problem related to one of the themes. You will use all of your knowledge and skills gained in the first and second semesters of the program. To support project scoping, your student team will be required to refine the project through facilitation of experts and applied research techniques. Ultimately, your student team will be responsible for preparing a project workplan."
PROJ,301,Applied Water Project Management ," In this course, you will continue developing your project management skills from Applied Project Development I. The skillsets you develop in this course will focus on the following project life-cycle phases: project execution, monitoring, controlling, and closing. You will be evaluated based on your ability to respond to project challenges related to scope, budget, schedule, resources, risk, communications, and quality.  This course will also support you in your transition to the workforce through self-reflection, portfolio creation and career planning."
PROJ,306,Planning and Tools for Electronics Projects ," The successful completion of an electronics based project requires that the individuals and/or the development team work closely with project stakeholders. Students will plan the project, execute according to plan, and solve problems efficiently. This course focuses on fundamental principles of both project management and requirements engineering. Students will use software tools to support a project and to create a printed circuit board."
PROJ,307,Capstone Project ," In this course, small groups will plan, manage and monitor a capstone project that integrates knowledge and skill sets developed throughout the IWM program. You will showcase your capstone project in written and oral communication forms to a variety of audiences."
PROJ,310,Petroleum Industry Project ," Under the supervision of an industry advisor, research and analyze a technical problem; students will complete and present a final report."
PROJ,327,Technical Project Management ," Learners will be introduced to the fundamentals of project management and its application in industry. The focus of this course is to provide project management skills including planning and management of project scope, time, cost, quality, human resources, communication, risk and procurement. Emphasis is on team building and group work. Project management software will also be evaluated."
PROJ,333,Technical Project Management ," Learners will be introduced to the fundamentals of project management and its application in industry. The focus of this course is to provide project management skills including planning and management of project scope, time, cost, quality, human resources, communication, risk and procurement. Emphasis is on team building and group work. "
PROJ,336,Petroleum Management ," Assess and evaluate petroleum projects from an economic, corporate, environmental and societal point of view. Also, to apply the key concepts of project management to the successful implementation and completion of such projects."
PROJ,351,Power Engineering Technology Capstone Project , This course requires the preparation and presentation of an in-depth technical report. The student is expected to draw upon significant learning from various courses throughout the program.
PROJ,367,Environment Practicum ," The environmental practicum is an opportunity for learners to apply skills by completing work in the environment industry. The work may consist of tasks or a project that is relevant to the environment industry. This is a 5-day work practicum near the end of the 4th semester. The week is normally unpaid and activities during the week may include research, site visits, report writing, job shadowing, collecting field data or other tasks and activities."
PROJ,370,Instrumentation Project ," This course will prepare the student in working with project elements, managing and planning a project, work breakdown structure and scheduling a project. The course will also focus on meetings, regulatory requirements, request a quote (RFQ), quality assurance and estimating."
PROJ,373,Capstone Project Course ," EET Capstone Project Course provides students with the opportunity to work in groups to apply and integrate the knowledge gained in the EET program through an industry related technical project. The course serves as a platform linking academic studies with industrial applications. The work is carried out under the supervision of a faculty member and industry mentor (optional). Students are required to demonstrate academic ability, team work, project management skills, communication skills, technical skills, social skills, methods of applied research, ethics and professionalism. Each team will showcase the final outcome of the project in an exposition set-up to be attended by general public, faculty, other students and invited industry professionals.<p></p>
<p> "
PROJ,396,Energy Capstone Project ," The capstone project is designed to merge the theoretical and technical aspects of the classroom with the real world environment. The learners will be expected to apply learned skills to resolve issues, develop a relevant project and present their report to industry personnel."
PROJ,399,Project Management ," Learners will be introduced to the fundamentals of project management and its application in industry. The focus of this course is to provide project management skills including planning and management of project scope, time, cost, quality, human resources, communication, risk and procurement. Emphasis is on team building and group work. Project management software will also be evaluated."
PROJ,421,Project Management ," Beginning with project planning methods and tools, this course concentrates on schedule and cost control from inception to completion of a project, overcoming obstacles to success, measurement of progress, and quality control. The use of software tools will be included, reviewed and discussed as available."
PROP,262,Process Operations I ," Fluid Circuit, Centrifugal Pumps, Refrigeration, Heat Exchanger, Heat Loss, Climbing Film, Evaporator, PVT Cell, Fractionation (Distillation), Gas Absorption, Centrifugal Pump Simulator Lab, Centrifugal Compressor Simulator Lab, Flash Drum Simulator Lab, Fluid Flow Simulator Lab, Fractionation (Distillation), Gas Absorption, Gas Dehydration Lab, and Separator Lab."
ENVS,251,Air Sampling and Monitoring ," This course will provide the student with an introduction to air pollution, effects of air pollution, pollution measurement methods, control technologies and regulations governing air pollution in a practical manner. Use of computer sessions and field trips will provide a practical perspective on measurement methods and control technologies."
ENVS,252,Environmental Health and Risk Assessment , This course will focus on basic risk concepts that apply to health and the environment. It will go through the process of risk assessment with identification and assessment of risk characterization and management. The components of a cost benefit analysis will be identified and toxicology and epidemiology will be discussed. Case studies will be used to illustrate and summarize main points and relate them to actual problems.
ENVS,260,Environmental Chemistry I ," This course applies stoichiometry, thermodynamics, and kinetics to physical and chemical changes that affect environmental water, Antarctic stratospheric ozone, and ground level air chemistry."
ENVS,300,Site Reclamation , Societies face enormous clean up costs and public health issues as a result of site contamination. Choice of remediation strategies depends on several technical and social issues. ENVS 300 will provide you with a fundamental understanding of how to conduct a vadose system investigation.
ENVS,301,Water Treatment ," An introduction to water treatment that includes water quality considerations, chemical and physical parameters, natural sources, oil patch, petrochemical, municipal, domestic uses and swimming pools. Scale deposition is mathematically predicted and cost effective control measures are considered. Water treatment processes of subsidence, coagulation, filtration, aeration, dearation, chlorination, water softening, reverse osmosis, boiler scale control and cooling water treatment are studied. Results are calculated, reports issued and recommendations are given by students. Bench scale jar testing, Imhoff cone testing, chlorine demand studies. OLI Software for the computer modelling of water chemistry will be introduced. Results are calculated, reports issued and scale up recommendations are made."
ENVS,303,Environmental Audits and Management Systems ," This course provides the student with the knowledge and techniques relating to environmental management systems (EMS) and EMS auditing. Topics to be covered include: the benefits of an EMS and EMS auditing, a description and discussion of the various ISO standards, the main elements of an EMS, and EMS auditing (audit principles, elements, tools, and techniques). Industry examples and case studies will be used to illustrate the key points."
ENVS,304,Environmental Sampling and Analysis ," As the focus towards the environment increases, the need for accurate data also increases. Unless a sample submitted for analysis truly reflects the environment from which it was obtained, the results of any analytical tests are meaningless. This course will teach the student sampling techniques that are accurate, precise and that maintain sample integrity. Students will also use a variety of analytical instrumentation in an analytical laboratory to analyze environmental samples."
ENVS,306,Advanced Environmental Water Applications ," In this course, you will apply theory and principles from the IWM program to projects common to an environmental specialization. The three overarching themes include low-impact stormwater management, groundwater remediation, and erosion and sediment control. Topics will be introduced through lectures and readings, and then applied through computer modelling using SWMM software, design scenarios and laboratory experiments."
ENVS,320,Environmental Science and Ecology ," The Environmental Science/Ecology course will provide you with a general overview of environmental science. It includes discussion on pollution resulting from natural and man-made sources with an emphasis on the chemical analysis of specific contributing compounds. The relationship between ecology and the environment to contamination, pollution, and other current environmental concerns is covered. Selected laboratory analyses offer you the opportunity to examine surface water, industrial wastewater, ambient air, and soil samples."
ENVS,330,Environmental Field School ," This course provides an introduction to field sampling and analysis methods used in Environmental Technology. Students travel to various sites in Kananaskis where they have the opportunity to apply field methods in collecting and analyzing soil samples and water samples. Students also learn to identify common vegetation and wildlife habitats found in Kananaskis and to apply this knowledge to vegetation sampling. Students learn to identify common types of scat found in the area and apply this knowledge by collecting pellet counts in the field. Data collected from this field school is used in classroom activities throughout the ensuing fall and winter terms of their program, and include statistical testing and biodiversity investigations."
ENVS,343,Water and Wastewater Treatment Laboratory ," This is a basic water treatment laboratory course with emphasis on environmental applications. The unit operations of coagulation and flocculation will be maximized with standard jar test procedures. The unit operation of disinfection will be studied by standard chlorine demand testing. A brine water will be analyzed, calculated, balanced, reported and commented on. Specific tests like ORP pH, buffer capacity, alkalinity, conductivity/resistivity, density, refractive index, chloride, hardness, sulphate and iron on real environmental samples will be determined. Removal of chromium at the mg/L will be studied. Partition coefficients of organic pollutants with varying hydrophobic/hydrophilic character. Kinetics of pollutants in the environment will be studied. Dissolved oxygen, biological oxygen demand and chemical oxidation demand will be determined. Determination of ammonia, chloride and fluoride by specific ion electrode. Ion exchange, distillation and reverse osmosis treatments will be studied."
ENVS,354,Sustainable Urban Design ," On completion of ENVS 354 students will be able to outline the current development models that have shaped our urban areas over the past century. Students will also be able to summarize the environmental impacts caused by our current development models. Finally, students will be able to recommend design changes required to move urban development toward sustainability."
ENVS,358,Solid Waste Management ," This course introduces a variety of topics in solid waste management including: the classification of hazardous waste for transport in Alberta, recycling, landfills, disposal wells, sewage management, radioactive wastes and an overview of the Swan Hills Treatment Facility."
ENVS,359,Water and Wastewater Treatment ," This is a basic water treatment course with emphasis on water produced for industrial, oil and gas, and municipal waters, as well as waste streams from these industries. The course focuses both on the back ground aquatic chemistry and the relevant aqueous analytical techniques used to monitor our water as well as approaches to modeling and predicting problems arising from produced and waste water. The course includes a survey of problems that occur in Alberta’s waters as well as current solutions to these problems."
ENVS,360,Environmental Chemistry II ," This course is an overview of global warming giving an overview of the enhanced greenhouse effect, global and national energy use, as well as political and scientific approaches to reducing the problem. The toxicity of metals in soils and waters is briefly covered as well."
ENVS,361,Environmental Project Management , This course will provide the student with an introduction to project management concepts as they apply to environmental projects. Environmental projects will be used as examples throughout and specific considerations relevant to environmental projects will be discussed.
ENVS,363,HS &amp; E for Petroleum Operations ," This course will develop skill sets in the areas of Canadian oil and gas development and associated Environmental, Health &amp; Safety (EH&amp;S) regulatory compliance scenarios. There will be an in-depth review of Occupational Health and Safety legislation and topics applicable to the petroleum industry. The student will be able to identify, assess, and control hazards common to the oil and gas industry. The environmental section of the course is energy asset life cycles and the requirements of each key player in each phase of the life cycle (exploration, drilling, development, remediation, and reclamation). The course will also review: current regulations, environmental compliance processes impacts associated with each stage, and potential mitigation methods to reduce and /or minimize the impacts."
ENVS,364,Sustainable Environmental Analytics , This course acts as a capstone course. It will allow learners to integrate previously acquired data and information to make critical decisions pertaining to environmental and sustainability issues.
ENVS,365,Environmental Engineering and Management ," This course reviews the application of engineering principles in understanding the environmental issues associated with human activity. Topics include: water and waste water treatment, air pollution control, solid waste management, hazardous waste management, oil spill management, climate change and green house gases management and renewable energy technologies. Design concepts for major treatment processes and control equipments are considered."
ENVS,375,Environmental Microbiology ," This introductory course in microbiology is designed to provide the student with the theoretical knowledge and skills required to safely perform microbiological procedures. Emphasis will be placed on techniques commonly used in the environmental/industrial setting such as the analysis of food, water, sewage, and the corrosion of metals."
ENVS,402,Environmental Considerations ," This course was designed to develop skill sets in the areas of: Compliance and Liability/Risk Assessment. This would include: contaminated site investigations, key player involvement and area jurisdiction, investigation processes, and provide the opportunity for individuals to perform monitoring of existing sites, ranging from facility license requirements to reclamation procedures and actual clean up of sites. Audit, Remediation, Sustainable development has become an industrial requirement for: Oil and Gas, Mining, Forestry, Commercial Real Estate, Farming, Banking, and the appraisal industry. Monitoring on existing sites, with detailed abilities to reclaim leases/sites to Alberta regulatory criteria specifications."
ENVS,470,Advanced Environmental Considerations ," This course will emphasize design, equipment sizing criteria, and application to mitigate contaminant release. Topics covered will include air and noise emissions, pollution control, reuse of produced water from heavy oil, contaminant hydrogeology, site remediation, and well abandonment."
ENVS,3370,"Regulatory, Environment &amp; Sustainability "," The Canadian oil and gas industry affects land, water and air quality. This course reviews environmental and regulatory aspects of the oil and gas industry by considering each phase of an energy asset’s life cycle, from idea to reclamation. Attention will be paid to the impact of environmental and regulatory considerations on corporate planning and investment, and societal expectations. In addition, the sustainability and future of the Canadian oil and gas industry will be discussed, as well as alternative energy resources available in Canada."
EVAL,402,Well Logging ," This course will provide an introduction to well log analysis, introducing the major types of logs used in oil and gas exploration and evaluation. The specific responses of the logging methods to different types of reservoirs will be discussed, including how to distinguish oil, gas and water zones, the reliability of the various methods, and quantitative analysis of well logging parameters. Prospect generation, structure mapping and cross-section evaluation, formation pay mapping and ACCUMAP usage will be introduced."
EVAL,464,Evaluation of Oil and Gas Projects ," The course will examine reserves determination methods including volumetric and material balances, production decline analysis for various unrestricted and restricted cases, price forecasting and cost estimating, profitability analysis, and the application of the economic evaluation software program to both oilfield and gasfield cases."
FLDS,255,Industrial Fluid Systems ," <p style=""margin-left:5.5pt;"">This course explores the principles of fluid mechanics as applied to flowing systems in the chemical process industry. Topics include: viscosity, buoyancy, pressure, pump affinity laws and specifications, energy calculations (compressible and incompressible flow) pump power requirements and net positive suction head (NPSH). A major design report on an industrial scale system is completed."
GEOL,230,Geology ," An introduction to basic geological principles and their influence on surface water and groundwater; topics include: aquifers, basic contour mapping, depositional environments, identification of hand specimens of common rocks, rocks and their origin, soils, structural geology, subsidence, and vertical profiles."
GEOL,246,Physical Geology ," This course is an introduction to physical geology, which is the scientific study of Earth processes and their products through time. Topics include rocks and minerals, geologic time, plate tectonics, structural geology, depositional environments, and the geology of Canada. Students identify rocks and minerals and prepare various types of geologic maps and cross-sections."
GEOL,256,Petroleum Geology ," This course provides an introduction to basic petroleum geology. Students will explore petroleum-related concepts and exploration procedures from a geological context, including origin and migration of hydrocarbons, reservoir, source and cap rocks, trapping mechanisms, formation evaluation (well log analysis), geologic contour mapping and cross-sections. The petroleum geology of Canada, with emphasis on the Western Canadian Sedimentary Basin, will be discussed."
GEOL,350,Hydrology and Hydrogeology ," The hydrogeology and hydrology course will provide instruction in practical hydrogeology and groundwater development, including an overview of well construction and monitoring techniques for water investigation and supply, and investigations of contaminated sites."
GEOL,366,Advanced Petroleum Geology ," This course focuses on advanced concepts in petroleum geology leading to a better understanding of the origin, distribution, and properties of petroleum and petroleum-bearing rocks. Topics include advanced sedimentology and stratigraphy, sedimentary basin and petroleum system analysis, unconventional petroleum resources, and the application of petroleum geology in the three phases of industry activity, namely exploration, development, and production.<p></p><p> "
GEOL,410,Petroleum Geology ," This course covers basic physical geology, identification of sedimentary rocks, physical processes acting on the earth’s surface (i.e. erosion/deposition), and the concept of geological time. Emphasis will be placed on the characteristics of reservoir rock, types and origin of hydrocarbon traps, and petroleum exploration techniques."
INRY,200,Introduction to Chemical Engineering ," <p style=""margin-left:5.45pt;"">This course explores chemical engineering as a profession with a general overview of industrial technology, processes and equipment. Topics include: chemical engineering as a career, process equipment, environmental impact, professional ethics and safe work practices. Theoretical concepts are reinforced through related lab activities."
INRY,300,Advanced Industrial Water Applications ," You will be introduced to new industry applications of water management, such as: water treatment selection, water disposal considerations and techniques, bioengineered wetlands for contaminant treatment, systems modelling, and water-related disease control. Industry and field visits will complement course material.  Completion of this elective will provide you with further specialization in the IWM program"
INRY,301,Field School and Water Management Applications ," In this course, you will evolve your competencies in data collection methods and data analysis by demonstrating methods learned in previous courses in a field setting.  Field school will involve five consecutive days, each a full day in the field with data analysis following once back in the class-setting. You will also be introduced to the two elective stream choices for the IWM program: Advanced Industrial Water Applications or Advanced Environmental Water Applications."
INST,202,Process Instruments I ," Process Instruments I provides an exploration of the measurement of three (pressure, level, temperature) of the ‘big four’ processes. Topics in this course include: the language (terminology) of process measurement; the science of measurement (Metrology); how pressure, level, and temperature of a process are measured; along with the generation (transmitters) of pneumatic, electric, and digital signals. Learners will acquire experience with these measurement devices through hands-on laboratory exercises."
INST,256,Instrumentation and Process Control ," An introduction to process measurement and control, explaining how instrumentation and processes interact. These processes could be in any area of study, such as the oil/gas sector, chemical manufacture, agriculture, and mining, building systems or utilities. Areas of study will include measurement and control of variables such as fluid flow, level and pressure. Specific applications to apply the knowledge to design, operate, troubleshoot measurement and control systems."
INST,257,World of Instrumentation ," The World of Instrumentation is a guided tour of instrumentation, an opportunity to create instrumentation drawings using software, a look at instrumentation documentation and an introduction to industrial processes and equipment operations. Course participants will discover the opportunities available to instrumentation graduates through industry speakers and tours."
INST,262,Process Instruments II ," This course is a continuation of INST 202 with emphasis on the selection of instruments for industrial process measurements of pressure, level, temperature, and flow. Topics include installation, calibration, and maintenance of head type flow measurement instruments, linear type including magnetic, turbine, vortex, ultrasonic, positive displacement and mass flow meters, sizing, selecting and testing instruments, final control elements, and introduction to controllers."
INST,265,Programming for Instrumentation ," Visual Basic programming explores computer programming with respect to instrumentation applications. Programming techniques explored include flow-charts, pseudo-code, if…else statements, select…case statements, functions and Subroutines, the debugger and creating a macro in Microsoft Excel. Advanced techniques explored include looping techniques, arrays, data transfer and data acquisition. The second half of the term involves writing an application to interact with a P-only controller."
INST,296,Chemical Instrumentation Theory ," The Chemical Instrumentation course will provide you with the necessary foundation required for more advanced instrumentation courses. You will explore the theory behind electrochemical, spectrophotometric and chromatographic techniques and examine the design and operation of the required instrumentation. Topics include: conductivity, pH, electromagnetic radiation and its interaction with matter, absorption and emission spectrophotometry, gas and liquid chromatography, mass spectrometry and radiochemistry."
INST,297,Chemical Instrumentation Laboratory ," The Chemical Instrumentation Laboratory course will provide you with the necessary foundation required for more advanced instrumentation courses. You will gain hands-on experience with visible UV and IR spectrophotometry, fluorometry, ICP-AES, AA spectrophotometry, GC, IC, HPLC, GC/MSD and X-Ray fluorescence."
INST,300,Applied Analytical Instrumentation I ," You will examine the theory, applications, and limitations of a series of analytical techniques. The course provides the knowledge and practical experience to evaluate and recommend analytical techniques. Quality control in the laboratory is practiced. Experience in using computer software operated chemical instruments for sample analysis is also provided."
INST,302,Automated Test and Measurement , INST 302 addresses metrology concepts in electronic test instrumentation. Students will use LabView and Signal Express with the IEEE-488 and DAQ acquisition interface. Students will design a computer automated test system using electronic instrumentation.
INST,335,Instrumentation Software , This course gives the student both fundamental and hands-on experience in various applications used within Instrument Engineering Technology as well as applications used for managing projects.
INST,345,Advanced Technologies ," The objective of this course is to introduce new and emerging technologies to the Instrumentation student. As stated, the course is directed at New and Emerging technologies. Therefore, the content will be continually evolving and changing. Included in the course are Safety Instrumented Systems (SIS), Wireless Communication, and Directive 17 measurement standards and regulations."
INST,396,Applied Analytical Instrumentation II ," Applied Analytical Instrumentation II will equip you with the knowledge and practical experience to evaluate and recommend analytical techniques. Emphasis will be placed on designing an analytical experiment, sample preparation, and troubleshooting of instrumentation. You will examine the theory, applications, and limitations of a series of analytical techniques including potentiometry, mass spectrometry, and both liquid and gas chromatography."
LAND,201,Land Documentation ," Areas of study include an overview of rights and documentation associated with the ownership of land. Legal land descriptions, land title systems and dower situations are applied to the surface acquisition context. Documents for various types of land acquisitions are completed. Course material covers the working language of the surface land profession."
